id_komentar,nama_akun,tanggal,text_cleaning,sentimen
UgwIwWHkVoR7trc4BQl4AaABAg,BUDI HARTA,2023-06-10 15:48:51+00:00,wajar sepi harga murah juta   laku juta baru tarik,0
UgxB8Mr6kiKpT2UteHB4AaABAg,Eresha channel,2023-06-10 15:44:54+00:00,terlalu mahal,1
Ugx8U5pOnZh7_DGYipt4AaABAg,joni irawan,2023-06-10 15:28:19+00:00,harus produksi kendara bahan bakar kurang benar minim produsi produsen kendara dorong alih kendara   genjot produksi mau mau konsumen alih kendara,1
UgyrTddCgGIHZy-Gj2V4AaABAg,Ahmad Darwin,2023-06-10 15:00:20+00:00,sama awal muncul motor matic dahuluu sangat sepi minat awam masyarakat,2
Ugyu2HPNaFsLHWxRmTR4AaABAg,Qui-Gon Jean,2023-06-10 14:53:39+00:00,mbok dicontohin dulu coba ganti dulu semua kendara dinas gitu,1
Ugw_SGCZYIRPCCrMt5h4AaABAg,seko dilemo,2023-06-10 14:29:05+00:00,stop produksi motor   pke bbm laku n motor,2
UgxIEWEgMOqPJ9srACt4AaABAg,adin rafi,2023-06-10 14:07:25+00:00,subsidi alat tani harap timbang,2
Ugw-p2IYoG7it5LHzC14AaABAg,Plutonet Repair Station,2023-06-10 13:39:26+00:00,mahaal masyarakat cari   baris mampu beli harga bawah juta an,1
UgyfSjXGdHBgtJLebXl4AaABAg,giant,2023-06-10 12:32:01+00:00,cipta angkut umum rata tepat waktu kok malah gala beli,1
Ugx2tCLysTSKyAwp3LZ4AaABAg,Ecomett Cool,2023-06-10 11:51:05+00:00,bukan   laku jual subsidi ribet banyak syarat sarat,1
Ugxv8mO13_7pOs1QIj94AaABAg,Deri FRm,2023-06-10 11:20:48+00:00,indonesia sering ujan sama sering banjir gimana bahaya rusak langsung apa kendara,0
Ugzc46Utc7GDbfuNR494AaABAg,Muhammad Fajri,2023-06-10 11:19:09+00:00,jalan banyak rusak kek mana mau maka kendara,0
UgzddBXbIjwnfxi0jc94AaABAg,Luri Arul,2023-06-10 11:15:13+00:00,isi daya pom aki msh minim bengkel msh   hitung jari masyarakat juga tidakut jeba hjn  gimana  aph   mogok butuh waktu   saing dg konvensional,1
UgyZ807SMpCyIcUL6G14AaABAg,Iwan Juwana123,2023-06-10 11:03:19+00:00,  jelas tambah macet mana,0
UgzUnW5cujoTgS8_mkd4AaABAg,OJ stroberi,2023-06-10 10:58:39+00:00,negara ikut bisnis,2
UgxK9gOFM7KwXmysc1B4AaABAg,Niki photography,2023-06-10 10:32:01+00:00,lama sumber pltu pltd percuma pakai pindah polusi,1
Ugx0iEppyuFyXBGyJSJ4AaABAg,Severinus Maha,2023-06-10 10:05:28+00:00,jugaa tetap dunia paksa terima nyata stop produksi bbm orang paksa bbm   produksi,1
UgyrFJlpHuNF_xDmwRB4AaABAg,Wulan dari,2023-06-10 09:22:08+00:00,gimana mau laku jual cuma buat  orang  elit   beli kola   tinggi  orang  elit   butuh kendara   jual a lambung,0
UgztP09eG_jS163nA-94AaABAg,One Pas,2023-06-10 09:18:42+00:00,sih logika   kampanye dekarbonisasi padahal dominan hasil pltu cemar pindah jalan raya area pltu,2
Ugya4GHyn_Y5191HTkN4AaABAg,Leon Wijaya,2023-06-10 08:41:58+00:00,harus laris   subsidi perintah beberapa timbang sih harga jauh lebih mahal kendara bbm   ukur   compact orang indonesia lebih suka   muat banyak pergi sama keluarga layan terminal charger   pada kondisi medan jalan banyak jalan indonesia kurang mulus tanjak   terjal mampu libas tanjak   tumpang penuh kota baru beberapa   punya rata     punya puluh,1
Ugw8vQcr6EzlTf4KKIZ4AaABAg,bang wiee,2023-06-10 08:11:43+00:00,siapa sih pidato ngomongnya  putar   putar ,1
UgzSvHM9OXNxuExTZkR4AaABAg,Bisnis,2023-06-10 08:09:55+00:00, orang  ngomong mau si moeldogkhok,0
UgwteZGQaZ9U0levAsh4AaABAg,Lexus de Lima,2023-06-10 08:03:02+00:00,penting bukan woi lapang kerja warga negara lebih penting,0
Ugwdn21b-eCNNEfuGS54AaABAg,VideoAndi,2023-06-10 08:01:35+00:00,aduuh jauh ev bajaj qute   buat antar jemput anak sekolah harga dimurahin jangan dimahalin murah irit bbm subsidi bbm hemat,1
UgwN9CMIPflCSZigxE94AaABAg,Edi J S,2023-06-10 06:29:25+00:00,jangan mau beli naik  ingat  kasus dulu minyak tanah gas dulu gas murah isi ful sekarang gas mahal isi   lebih tengah,1
UgyjAVWpcvnjHZwkmHZ4AaABAg,Agunk,2023-06-10 06:24:27+00:00,buka   laku duit   jamn skrang buat   keluarga   penting pake   ckp,0
Ugx6Jd_vmgux-Ur8_UZ4AaABAg,Anti Oligarki,2023-06-10 05:45:46+00:00,mending uang buat subsidi bbm subsidi buat oligarki,0
UgziJCEkTyxe-dkuVx14AaABAg,Dian Pratama,2023-06-10 04:52:07+00:00,masalah finance karna finance rata punya brand japan,1
UgzRPq2tN9uyuMJVBnx4AaABAg,generasi z,2023-06-10 04:41:45+00:00,makin panas makin mantap maknyus,0
UgxU4eMHxSRQJ2lhON54AaABAg,Sanuri,2023-06-10 04:39:56+00:00,harga masalah harga murah laku,0
Ugw1XCXuvn5jcPgpVgl4AaABAg,Sonny Andrean Mamu,2023-06-10 03:40:34+00:00,harga mahal bahan bakar biasa,1
UgxSERaRkz9jYxgUsiJ4AaABAg,StereotypedMe,2023-06-10 02:58:25+00:00,bodoh beli ngapain perintah kasih diskon nambah utang negara,1
UgxWNzMWLTlglUd4_I54AaABAg,P€T@RUNG HIDUP,2023-06-10 02:41:28+00:00,tenang semua waktu lihat tahun yakin motor gila masyarat indonesia   makin makmur sadar lingkung sehat bersih generasi datang   lebih baik,0
UgzYixu9AiMUsZNLyD94AaABAg,eryadi 12,2023-06-10 02:28:15+00:00,subsidi siapa energi sumber energi fosil sama bohong,1
UgwAN1JznpkdYa4kfJJ4AaABAg,erlich bachman,2023-06-10 01:39:53+00:00,ane mau lmvp harga lcgc konsumsi bbm supra x fi    ,0
UgxFaQuUDs1jSIpAMvl4AaABAg,mode gratis,2023-06-10 01:16:04+00:00,yuks gais alih enak tinggal colok colok   kaya non mau minumin mulu,0
UgxbobkaIkkYWxamYJJ4AaABAg,Muhamad Sopian,2023-06-10 01:15:54+00:00,eliteglobal main mahal entah berapa tahun datang,1
UgxhBHxyQZN2W1KU0od4AaABAg,Dannyminam,2023-06-10 01:03:12+00:00,teknologi baru perlu banyak sempurna,0
Ugy8f88tnkhodm7PGup4AaABAg,R. A Fras,2023-06-10 01:00:13+00:00,subsisi ev buat orang mampu masyarakat kecil gx dapet apa mending transportasi masal jalan kaki sepeda   kembang banyak bikin macet kena macet batre habis   end boros pt inca ngebet kayak sampe minta   non listik bayar alir vulusnya gimana  jangan  panggil kpk,1
UgwHszwiUZ2qN68XyQx4AaABAg,aldo,2023-06-10 00:58:51+00:00,ogah pake kyk main,1
UgyXtcV_D-kJ8aH6ZMJ4AaABAg,Rian Rovers,2023-06-10 00:23:20+00:00,maksa  benar  perintah maksa  benar  minta rakyat beli rakyat tanya durabillity karna tahun an   exsis bom rakyat indonesia butuh bukti jelas kendara bom harga batrenya klw rusak harga baru buat apa beli batrenya klw rusak mau buang   sanggup beli batre trus mau tarok hancurin gitu   bom lama youtube terlsa rusak bantre harga batre harga telsa baru,1
Ugz4nZUG14edWS2OG4l4AaABAg,Fajar Raedha,2023-06-09 23:14:54+00:00,  gin  gimana  subsidi bensin cabut alih smw subsidi motor angkut luarkota sperti bus tranportasi antar kota baik murah inprastruktur serius jadi jlm kota pake   pergi jauh pake trnportasi murah,1
UgyRy_d1PE7eMi2iUbd4AaABAg,nameless *,2023-06-09 23:05:59+00:00,supsidi buat masyarakat kecil masyarakat kecil beli buat usaha mansyarakat kecil kayak jenis keluarga program buat masyarakat kecil apa orang duit buat masyarakat kecil lebih baik buat transportasi umum lebih pada murah si   cuma ibu kota   si ken kabupaten akses kereta api,1
UgzyTYgk-2p-IvU-ZVx4AaABAg,vlc guy,2023-06-09 20:22:29+00:00,  geber geber   sih ,2
UgzH3ssf6_kIr3KtVUh4AaABAg,Samurai Y,2023-06-09 19:32:55+00:00,perintah apa isi dominasi bodoh gimana   mau dorong kendara harus bikin infrastruktur dulu ngapain subsidi beli kendara   guna masyarakat   punya ingin gas   usah ngajarin cara belanja pake subsidi an infrastruktur isi bahan bakar   semua sederhana   apa instan waktu ngisi bahan bakar minyak tolong indonesia negara luas pikir kaya singapura habis dorong sampe stasiun isi bahan bakar deket masyarakat berapa berapa luas negara woy negara berapa kali mikirlah sederhana   perintah   usah mikir muluk muluk ngajarin orang gimana cara belanja gaji cuma umr cukup sekolahin anak sarjana pake dorong subsidi   make sense cerdas dikit nape,1
UgwzVT9j3hcafvOkZOJ4AaABAg,bumi gonjang ganjing,2023-06-09 18:46:41+00:00,krna dunia alami krisis,1
UgyeQvUPwd4uw9gsBIh4AaABAg,ahmad suherman,2023-06-09 17:55:25+00:00,beri power of service masuk stasiun cargher rumah garansi pada utama baterai motor kendara pajak naik mungkin persen convert evisien power garansi harga pilih pilih kendara utama bangun kabupaten camat mungkin kembang atas pln khusus green energi pasang plts mudah murah cepat garansi service center cepat mudah murah ingat barang mati hidup bahan bakar bbm baik bbm official pertamina negara subsidi bbm kota bahkan ecer tiap desa tetap sehat service official kota bahkan teknisi umkm masyarakat mana masuk kota bahkan desa desa charger stasiun mungkin pertamina charger merk negara luas tempat istirahat private pln merk milik negara sedia bangun sumber baru plts dahulu baik dahulu okke indonesia material alam nikel no dunia indonesia negara baterai murah per kapasiti dunia level tentu indonesia material produk dahulu daya baterai charger center minimal tiap pertamina few sedikit bangun baik pln tunjuk few sedikit simpul priode step kapan sektor lain laksana da bismillah moga go green energy baru indonesia cepat capai mungkin tahun depan,1
UgxyvJsK8yUITI2z67h4AaABAg,RAF1F NAD1N,2023-06-09 16:26:31+00:00,kendala salam   sepi minat   laku subsidi   tetap   laku,0
UgxMov5H_PPS03ohGnJ4AaABAg,si Tutum,2023-06-09 15:03:33+00:00,banyak   malah mesin hidrogen lawan berat ev,1
UgwaGW7pL8OUT4-GHVJ4AaABAg,Ika Setiana,2023-06-09 14:59:18+00:00,juta model kayak becak kasih body mending buat beli rumah om,1
Ugz4ScjjMuzdHqea0fR4AaABAg,Agro Smart Tech Smart Tech,2023-06-09 14:56:10+00:00,mending ontel jutaaan,1
Ugx6t98cwwdkZaA1KpJ4AaABAg,TELOR CEPLOK,2023-06-09 14:26:04+00:00,upah warga jangan sama upah si menteri jangkau   menteri ucap jangkau warga jelas beda rasa,1
UgyCRn2gjfzXgyTEfl14AaABAg,Jajang Crypto,2023-06-09 14:07:37+00:00,bikin bensin langka   ser tar laku,1
Ugwy-sJSd_HL0yZFsdJ4AaABAg,Tritura 66,2023-06-09 14:05:46+00:00,maslahnya kalah saing sama bbm subsidi,1
UgzRS81fW5Rmt4UNePB4AaABAg,putra LSG,2023-06-09 13:15:24+00:00,pabrik bahan minyak terus produksi belum sedia segala perlu   butuh sebut mudah  jangan  harap laku masyarakat,1
UgwFzD4aBrHDRfe2TEV4AaABAg,Agan Kennedy,2023-06-09 12:58:46+00:00,jujur sangat bahaya buat guna jalan kaki kadang mau belok hampir ktabrak karna kendara listik   suara,0
UgxqKFNKglNSW715OMN4AaABAg,View Review ajalah 🅥,2023-06-09 12:18:21+00:00,tau apa muldogdog tau mo rebut demokrat doank anis gagal nyampres,1
Ugz5-h-08ns5Alv361J4AaABAg,Mutiara 17,2023-06-09 12:03:09+00:00,rakyat kok bisnisin,2
UgwiI7jVQjkvq5GtISN4AaABAg,gado gado,2023-06-09 11:59:37+00:00,laku obral  ,1
UgwQDtvpKVNdAzJcp_Z4AaABAg,Muhammad Agustono,2023-06-09 11:29:40+00:00,inti waktu cas jarak tempuh  ,2
UgwduyVxZ-8QA8FGqbt4AaABAg,Hitman7064,2023-06-09 11:20:50+00:00,  colok rumah naikin daya,0
Ugxj-bPMTUyaSFNoaR54AaABAg,Ismail Aja,2023-06-09 10:12:08+00:00,utang kalian semua utidak udang percuma kalian parlemen ngurus negara tidak becus isi utidak kalian korup tidak darinitu alas jah gera rak yat luhut moldoko kalian dua tidak sengaja     meng hancur bang sa,1
UgxJq_jPxq996FVtJ2x4AaABAg,VIKtoRY,2023-06-09 09:44:57+00:00,mau fokus kendara fokus dulu bangun tempat cas banyak titik contoh spbu rest area rumah makan dahulu,0
UgwaZRy7u_hoFnPPBCh4AaABAg,East Man,2023-06-09 09:02:13+00:00,wacana media harga murah rame beli,2
UgzOI2OMxYuMcdSZemF4AaABAg,Abdul Ammar,2023-06-09 08:43:48+00:00,butuh motor fast charging charge menit jarak km harga juta garansi baterai th kaya gitu rasa bakal rame   alih,1
Ugyr8lugDnnKMP2Bc014AaABAg,Jimmy Senduk,2023-06-09 08:24:39+00:00,ini bijak modus infrastructure mbl blum malah ksh subsidi   beli mbl  orang  kaya kok subsidi belum tagih naik   untung usaha   juga kuasa,1
Ugx40PzOW_3FuMDjnat4AaABAg,Peter Setiawan,2023-06-09 08:22:09+00:00,harga mahal   kecil ev,0
UgzpSvLDUNJ17vGFjOx4AaABAg,Dian Genuk,2023-06-09 06:23:32+00:00,  bakal laku soal batrainya mahal   murah   rp juta   harga juta,0
UgxrKqq4o59AekHvWwJ4AaABAg,Zumar Tour,2023-06-09 06:23:13+00:00,pusing pikir healing zumar tour,1
UgwEKKMCKPUbxab_KSN4AaABAg,Herman Tito,2023-06-09 06:21:24+00:00,pribadi sih motor sangat bahaya suara mesin knalpot jalan belok anggap   kendara malah timbul crash   suara oke sebut klakson seperti   semua orang reflek   belok blind spot pencet klakson,1
UgzXJ6G-U-eZISD78Ix4AaABAg,Andika Dharma Putra,2023-06-09 05:40:58+00:00,transisi dulu dri bbm konvensional hybrid lengkap fasilitas dahulu baru deh,1
UgzxlLb-baqWhkYhvgB4AaABAg,Culpa Novum,2023-06-09 05:35:57+00:00,dapat rakyat hilang banyak phk   usah beli barang baru second oke so mau cantik apa   bakal laku jabat juga   make kocak omong   sesuai nyata ,1
Ugyz1itkOPcj_y3BxtJ4AaABAg,Pipit wahono,2023-06-09 05:34:28+00:00,alhamdulillah bgtu mahal harga   mayoritas beli  orang    kalang atas msh subsidi negara bgtu jomplang masyarakat   krg punya,0
UgweDwztks534RFeIpV4AaABAg,Abunya Farel,2023-06-09 05:07:09+00:00,masalah cuman satu mahal,1
UgxK-vFPAnZFxCmL_Yx4AaABAg,Surya,2023-06-09 05:03:55+00:00,sbg second car pakai air ev   irit juta sbulan   jalan km  bulan  komparasi   mbl km l pakai pertamax puas  benar    mikir bensin,1
Ugx9hRwQNkHu5Ve5ouN4AaABAg,agku too,2023-06-09 04:43:16+00:00,tidak praktis harga   mahal lengkap dukung after sales produk sebab utama kendara sepi minat contoh   paling sering keluh ialah sifat buah kendara   butuh waktu   relatif lama   isi tenaga tmpt fast charging sedia tetap butuh waktu minimal satu jam   dukung karakter mobile buah kendara charging rumah butuh waktu jauh  lebih  lama jam akhir masyarakat rasa kendara ikut mobilitas tinggi guna   harga   relatif mahal   buah kendara mungil wuling banyak jenis   patok harga   sesuai   kapasitas kendara tsb konsumen paksa mengguinakan kendara tambah,0
UgxV8hLxqq4nITkCyMl4AaABAg,Kano N,2023-06-09 04:31:08+00:00,kondisi jalan indonesia mayoritas buruk gelombang buat cepat bobrok baterai suku cadang mahal bikin bangkrut guna,1
UgynjPCdDgP7HrOAGf94AaABAg,Dedi Rusli,2023-06-09 04:01:17+00:00,mul kasih jelas blepot ajak debat staf     maju,0
UgwU2l4V6i58i7vMLR94AaABAg,Chou lee me,2023-06-09 03:53:56+00:00,diskon my as harga loh mahal,0
UgwLpixWvx_lmfJBtAh4AaABAg,Lando ve,2023-06-09 03:53:25+00:00,  bikin berita kok kayak   profesional pake kata pandang mulu pake data faktual data jual motor kuartal   naik lipat banding periode sama tahun lalu padahal beri subsidi lho lihat   loncat jual kuartal jangan langsung banding ama jual motor konvensional bahan bakar bbm ni reporter mabok jelas kalah teknologi baru relatif mahal infrastruktur dukung minim model tentu waktu tunggu lama cnbc plis deh bikin berita   bobot dikit,1
Ugz6K45tHTmzGGTN2Wh4AaABAg,Nocturnalanchor,2023-06-09 03:51:01+00:00,subsidi kendara pilah pilih ae kok kakean cangkem deloken musuh politik subsidi kendara jarene nikmat orang kaya lha wong miskin ae gaiso tuku ogh masio subsidi kok sik meksoi subsidi khusus terima kur ruwet ngerti a,1
UgxNjJL3P7O-7Pokt9x4AaABAg,Sandal Jepit,2023-06-09 03:36:30+00:00,bila mulai sekarang kapan,0
UgxplK2PqV3HSXhpOht4AaABAg,taikucing,2023-06-09 03:36:09+00:00,ev proyek sapi perah makanya dipaksain  banget ,1
UgwiGVuoYJc60AcqB5J4AaABAg,Global Key,2023-06-09 02:51:25+00:00,dibilangin ulang bangun bangkit bahan bakar sampah pulau reklamasi lebih efektif lebih manfaat sekaligus solusi limbah sampah puluh tahun depan manfaat nikmat seluruh rakyat banyak bukan orang kaya   mampu beli,0
Ugz7N8Z5q5vGFYU3i8B4AaABAg,Samuel Herman,2023-06-09 02:41:57+00:00,banyak faktor kendara kurang minat masyarakat punya kendara sejak paska covid landa masyarakat lebih fokus finansial ketimbang barang mewah aman selamat kendara tanya lebih edar beberapa video jadi kendara bakar sulit padam meski charge rumah masalah biaya tanggung,0
UgyEAiriu47Dcg7gP2Z4AaABAg,SinJaya Feng,2023-06-09 02:33:01+00:00,harga mas terlalu mahal,0
UgyXU7lB-DIG5SHCROp4AaABAg,Daniel Heryanto,2023-06-09 02:31:53+00:00,infrastruktur kendara   rata  gimana  masyarakat mau ahli,0
UgwMaN3bRr4V9ZFR2yp4AaABAg,ds y,2023-06-09 02:30:15+00:00,bijak situ lahan koruptor banyak korup terus jabat anj  ,1
UgyRJGovR0-ZFFRYDtZ4AaABAg,Panji Asmara,2023-06-09 01:54:16+00:00,banyak cerita minta subsidi apa untung konsumen   beli muldok,1
Ugw9sgJNtKc2VL6cmOt4AaABAg,iNicks Channel,2023-06-09 01:38:38+00:00,subsidi kenytaanya bukan konsumen dealer pabrikanya motor   subsidi kurang batrenya produsen,1
Ugx6K8CQ4iLbJrWs2G14AaABAg,Boby Hermanto,2023-06-09 01:13:49+00:00,ev   laku jual dikit harga dimainin jual aji mumpung masa barang harga juta luar negeri sini jual juta,0
Ugz50Ci9BUQIOqQyNAN4AaABAg,Mutiara Hikmah,2023-06-09 01:10:34+00:00,mending banyak transportasi publik,1
UgytR-uuJe56B64VUKN4AaABAg,Bapak Arifin,2023-06-09 01:08:57+00:00,hemat hemat benar praktis praktis sungguh,0
UgxV_GnZHqMiDH-WcLt4AaABAg,Chibi Hitler,2023-06-09 01:05:51+00:00,rakyat mau beli energi   mau energi nuklir kaya kapal selam nuklir tahan lama rakyat pas pas paksa perang dunia shinobi   suka paksa apa   guna indonesia karna indonesia luas jalan rata   rusak   korupsi banyak desa enak ngomong karna hidup kota coba desa   jalan rusak parah hayo lo hayo lo   paling penting ekonomi negara naikin dulu banyakin lapang kerja hukum korupsi tegas baik infrastruktur negara malah morotin uang rakyat bikin sengsara,1
UgymybQHemGhgJp3-jF4AaABAg,Master Beat,2023-06-09 01:04:57+00:00,bukan semua orang tau baterai accu segala jenis baterai masalah kemudian hari sering soak usia lama telat cash btrai mampu tampung arus jadi cepat drop,1
UgyeUdh_DGMMol_nop94AaABAg,Sekar Arum World,2023-06-09 01:04:17+00:00,mulai   dulu transportasi umum kayak bis kota bikin elektrik biasa dulu masyarakat,1
UgxqaBDPsGIBUzifEhh4AaABAg,swandi yasa,2023-06-09 01:00:00+00:00,  laku perhati perintah karna tiongkok teken kontrak tambang nikel dahulu indo rugi makanya  sekarang  rakyat   teken beli,1
Ugy_D_4mG8LcxUfCX654AaABAg,Putra Haidi,2023-06-09 00:53:32+00:00,mending beli beras minyak,1
Ugz9-AK7dgQi7zoL9jd4AaABAg,muhamad rifai,2023-06-09 00:50:02+00:00,iya subsidi nikmatin  tetap  orang duit masyarakat kecil boro mbli buat mikirin besok makan apa ajah   pusing,1
UgzMfvwrCUY-buxh_ul4AaABAg,Iam Legend,2023-06-09 00:36:44+00:00,alas sederhana harga ne msh mahal batre   ganti th pdh mahal  orang  indonesia  lebih  suka   murah   awet,0
UgykQhRiDHWIn1vcRKZ4AaABAg,Man dra4352,2023-06-08 22:45:11+00:00,kenal produk baru banyak tantang,2
UgxAfCCqAhhmMKw8esJ4AaABAg,kolamartha parts,2023-06-08 21:52:52+00:00,  cocok buat jalan indonesia   naik curam turun curam nikung curam,0
Ugx0YgHw1r3fi21bX4J4AaABAg,BRANDiNG iN,2023-06-08 21:19:46+00:00,ekonomi sulit harga langit,0
Ugx8wb763WTJ0N03Vtp4AaABAg,Rahmat Alfian,2023-06-08 20:58:25+00:00,subsidi penting usaha moldoko n luhut,1
UgzNXWuqCt-d7_wsNtx4AaABAg,Andreas Abdianto,2023-06-08 20:07:19+00:00,harga mahal juta kayak lcgc sih,0
UgyusZZYfKcS5E4K1814AaABAg,NZ Official,2023-06-08 19:56:08+00:00,jls la   mnyentuh rakyat kecil indonesia bos   kaya makin kaya   miskin makin miskin   korup makin korup uura,1
UgxLFP97QkKffmZAXwN4AaABAg,Dwie WwX,2023-06-08 19:18:13+00:00,harga mahal jelas,0
UgyQ2LcRBxN6q73zvWJ4AaABAg,Nasrullah al Fatih,2023-06-08 18:32:52+00:00,pertama harga mahal dua jarak jelajah lebih jauh   konvensional tiga proses charging lama empat charging station   fast charger batas lima orang indonesia mikirnya batrei ngedrop repot sana sini banyak,1
Ugw8Cw8fX5J7rZpowlB4AaABAg,Han moon,2023-06-08 18:30:04+00:00,korupsi bts,1
UgyycFmVX1vadRRHXY54AaABAg,deluxe travelite,2023-06-08 17:46:16+00:00, sila  nikmat motor bensin,2
Ugy0RJe5a-OrOzclezR4AaABAg,He Man,2023-06-08 17:11:31+00:00,sangat mahal coba murah kuat tahan lama laris manis,1
UgzdmqNHS5cmDlLGMil4AaABAg,danial mannelig,2023-06-08 17:03:17+00:00,tuju subsidi   ngelawak jangan nanggung,1
UgwFEWKcOE7riVc-mfR4AaABAg,Aldien Wannuga,2023-06-08 16:42:06+00:00,rakyat cuma mau murah irit simpel gitu   kok   ngerti,0
UgxCdA3Y_K0u4eMJfj14AaABAg,J@Lu23,2023-06-08 16:24:36+00:00,harga     ngotidak  gimana  mau laku,0
UgysjfWbDHAslhgtyXJ4AaABAg,Fahrur Ronzi,2023-06-08 16:17:48+00:00,subsidi masyarakat tengah atas sanggup beli adil,2
UgwA9lhvN4NwzxA7ZQZ4AaABAg,Pak Roji,2023-06-08 16:07:49+00:00,cara rakyat jamin nyaman utama bila kena air sakit kena air bungkus pakai balut anti air kabel sambunganya terminal terminal temu kabel   power wasalam,1
Ugyod0DvItNCK4MaMsJ4AaABAg,Mohamad Alwi Kusmana,2023-06-08 15:58:06+00:00,waah djoko setiowarno butuh transportasi masal bukan kasih pecut masyarakat pindah kendara kejam,1
UgxxQcw-l2qBWwnSZ8J4AaABAg,Sulaiman Triarjo,2023-06-08 15:41:50+00:00,coba produsen kendara utama china misal motor tahun pake kendara kyk apa banding kyk motor honda yamaha kawasaki vespa,1
UgzDk0cCp1CG3_3ME0F4AaABAg,Poni Firman,2023-06-08 15:37:31+00:00,masa motor jual masyarakat umum kecil kecil semua motor   muat orang gimana bawa anak gimana bawa barang   jalan jauh desa soak jalan sepi duduk ambyar   malam ,1
UgxXTzVwA85NzLF4Lg94AaABAg,Hatta Soffa,2023-06-08 15:33:15+00:00,lagi     subsidi kok buat beli motor oke laah,1
Ugzd2hDaLDw8-lpmp2h4AaABAg,Wisely The,2023-06-08 15:32:27+00:00,baterai jual kayak gas bukan subsidi pajak bos,1
Ugyvkxl7R1b5AZw20G54AaABAg,Ita Amelia,2023-06-08 14:50:52+00:00,tukar tambah   untung masyarakat mungkin mau,0
UgzcyABlJuHdhSKr3494AaABAg,diandra agum,2023-06-08 14:09:07+00:00,mahal sparepart baterenya   rusak kata mahal sekali masak iya mahal,2
UgzM2xK3M1-jMsbvOWB4AaABAg,Abdul Rohim,2023-06-08 14:04:07+00:00,transparan subsidi y ikan info iklan via mesos tv subsidi kendara kepda masyarakat,2
UgwXdm3USmBa0mUxSoN4AaABAg,Erik •_•,2023-06-08 13:48:06+00:00,motor bebek bagus irit bandel mudah sperpartnya buat kebun kadang jalan jauh motor otr harga bawah juta soal model aneh banyak bengkel modif kok   peduli oiya karna kebun   da charger usb pake karburator injeksi   masalah apa kick starter bebek karna buat kebun lokasi gunung kadang buat angkut berat an kg lebih naik turun tanjak matic kayak leher cekik teriak sering as mesin kocak shock belakang belt ground clear pendek rawan pecah bawa berat butuh kendara harga murah banyak subsidi karna kontur jalan dahulu  sila  orang jakarta surabaya kota besar lai minat hubung dealer motor dekat gunung bukan orang babat hutan kebun jadi sawah sayur tebu lebih suka ternak kebun tanam tahun buah beraktifitas banyak satwa datang hibur sangat senang,1
